name,colorIdentity,colors,manaCost,manaValue,type,keywords,power,toughness
Avenger of Zendikar,G,G,{5}{G}{G},7.0,Creature — Elemental,Landfall,5,5
Awakening Zone,G,G,{2}{G},3.0,Enchantment,,,
Bloodbriar,G,G,{2}{G},3.0,Creature — Plant Elemental,,2,3
Bloodspore Thrinax,G,G,{2}{G}{G},4.0,Creature — Lizard,Devour,2,2
Champion of Lambholt,G,G,{1}{G}{G},3.0,Creature — Human Warrior,,1,1
Chatter of the Squirrel,G,G,{G},1.0,Sorcery,Flashback,,
Chord of Calling,G,G,{X}{G}{G}{G},3.0,Instant,Convoke,,
Clear Shot,G,G,{2}{G},3.0,Instant,,,
Conclave Naturalists,G,G,{4}{G},5.0,Creature — Dryad,,4,4
Crop Rotation,G,G,{G},1.0,Instant,,,
Crushing Vines,G,G,{2}{G},3.0,Instant,,,
Death-Hood Cobra,G,G,{1}{G},2.0,Creature — Phyrexian Snake,,2,2
Doubling Season,G,G,{4}{G},5.0,Enchantment,,,
Elvish Aberration,G,G,{5}{G},6.0,Creature — Elf Mutant,"Cycling, Forestcycling",4,5
Enlarge,G,G,{3}{G}{G},5.0,Sorcery,,,
Exploration,G,G,{G},1.0,Enchantment,,,
Fierce Empath,G,G,{2}{G},3.0,Creature — Elf,,1,1
Gelatinous Genesis,G,G,{X}{X}{G},1.0,Sorcery,,,
Greater Good,G,G,{2}{G}{G},4.0,Enchantment,,,
Heartbeat of Spring,G,G,{2}{G},3.0,Enchantment,,,
Invigorate,G,G,{2}{G},3.0,Instant,,,
Kozilek's Predator,G,G,{3}{G},4.0,Creature — Eldrazi Drone,,3,3
Liege of the Tangle,G,G,{6}{G}{G},8.0,Creature — Elemental,Trample,8,8
Mana Reflection,G,G,{4}{G}{G},6.0,Enchantment,,,
Might of the Masses,G,G,{G},1.0,Instant,,,
Reclamation Sage,G,G,{2}{G},3.0,Creature — Elf Shaman,,2,1
Shamanic Revelation,G,G,{3}{G}{G},5.0,Sorcery,Ferocious,,
Skullmulcher,G,G,{4}{G},5.0,Creature — Elemental,Devour,3,3
Sylvan Might,G,G,{1}{G},2.0,Instant,Flashback,,
Terastodon,G,G,{6}{G}{G},8.0,Creature — Elephant,,9,9
Thragtusk,G,G,{4}{G},5.0,Creature — Beast,,5,3
Ulvenwald Mysteries,G,G,{2}{G},3.0,Enchantment,Investigate,,
Vengevine,G,G,{2}{G}{G},4.0,Creature — Elemental,Haste,4,3
Veteran Explorer,G,G,{G},1.0,Creature — Human Soldier Scout,,1,1
Whisperer of the Wilds,G,G,{1}{G},2.0,Creature — Human Shaman,Ferocious,0,2
Woodland Champion,G,G,{1}{G},2.0,Creature — Elf Scout,,2,2
Crumble,G,G,{G},1.0,Instant,,,
Desert Twister,G,G,{4}{G}{G},6.0,Sorcery,,,
Titania's Song,G,G,{3}{G},4.0,Enchantment,,,
Aberrant,G,G,{X}{1}{G},2.0,Creature — Tyranid Mutant,"Heavy Power Hammer, Ravenous, Trample",0,0
Biophagus,G,G,{1}{G},2.0,Creature — Human Tyranid Wizard,Genomic Enhancement,1,3
Bone Sabres,G,G,{2}{G},3.0,Artifact — Equipment,Equip,,
Broodlord,G,G,{X}{3}{G},4.0,Creature — Tyranid,"Brood Telepathy, Ravenous",3,3
Clamavus,G,G,{4}{G},5.0,Creature — Human Tyranid Artificer,Proclamator Hailer,3,3
Haruspex,G,G,{3}{G},4.0,Creature — Tyranid,"Devouring Monster, Rapacious Hunger",2,2
Hierophant Bio-Titan,G,G,{10}{G}{G},12.0,Creature — Tyranid,"Frenzied Metabolism, Reach, Titanic, Vigilance, Ward",12,12
Hormagaunt Horde,G,G,{X}{G},1.0,Creature — Tyranid,"Endless Swarm, Ravenous",1,1
Lictor,G,G,{3}{G},4.0,Creature — Tyranid,"Flash, Pheromone Trail",3,3
Nexos,G,G,{1}{G},2.0,Creature — Human Tyranid Advisor,Strategic Coordinator,2,2
Old One Eye,G,G,{5}{G},6.0,Legendary Creature — Tyranid,"Fast Healing, Trample",6,6
Purestrain Genestealer,G,G,{2}{G},3.0,Creature — Tyranid,Vanguard Species,1,1
Sporocyst,G,G,{X}{X}{G},1.0,Creature — Tyranid,"Defender, Ravenous, Spore Chimney",0,0
Termagant Swarm,G,G,{X}{G},1.0,Creature — Tyranid,"Death Frenzy, Ravenous",0,0
Tervigon,G,G,{X}{1}{G},2.0,Creature — Tyranid,"Ravenous, Trample",0,0
Toxicrene,G,G,{3}{G},4.0,Creature — Tyranid,"Deathtouch, Hypertoxic Miasma, Reach",2,4
Tyranid Invasion,G,G,{3}{G},4.0,Sorcery,,,
Tyrant Guard,G,G,{X}{2}{G},3.0,Creature — Tyranid,"Ravenous, Shieldwall",3,3
Cultivate,G,G,{2}{G},3.0,Sorcery,,,
Death's Presence,G,G,{5}{G},6.0,Enchantment,,,
Explore,G,G,{1}{G},2.0,Sorcery,,,
Farseek,G,G,{1}{G},2.0,Sorcery,,,
Harrow,G,G,{2}{G},3.0,Instant,,,
Inspiring Call,G,G,{2}{G},3.0,Instant,,,
New Horizons,G,G,{2}{G},3.0,Enchantment — Aura,Enchant,,
Carnivorous Plant,G,G,{3}{G},4.0,Creature — Plant Wall,Defender,4,5
Durkwood Boars,G,G,{4}{G},5.0,Creature — Boar,,4,4
Killer Bees,G,G,{1}{G}{G},3.0,Creature — Insect,Flying,0,1
Land Leeches,G,G,{1}{G}{G},3.0,Creature — Leech,First strike,2,2
Marsh Viper,G,G,{3}{G},4.0,Creature — Snake,,1,2
Nafs Asp,G,G,{G},1.0,Creature — Snake,,1,1
Pradesh Gypsies,G,G,{2}{G},3.0,Creature — Human Nomad,,1,1
Radjan Spirit,G,G,{3}{G},4.0,Creature — Spirit,,3,2
Rebirth,G,G,{3}{G}{G}{G},6.0,Sorcery,,,
Sandstorm,G,G,{G},1.0,Instant,,,
Sylvan Library,G,G,{1}{G},2.0,Enchantment,,,
Untamed Wilds,G,G,{2}{G},3.0,Sorcery,,,
Venom,G,G,{1}{G}{G},3.0,Enchantment — Aura,Enchant,,
Whirling Dervish,G,G,{G}{G},2.0,Creature — Human Monk,Protection,1,1
Winter Blast,G,G,{X}{G},1.0,Sorcery,,,
Green Mana Battery,G,,{4},4.0,Artifact,,,
All Suns' Dawn,G,G,{4}{G},5.0,Sorcery,,,
Beacon of Creation,G,G,{3}{G},4.0,Sorcery,,,
Dawn's Reflection,G,G,{3}{G},4.0,Enchantment — Aura,Enchant,,
Fangren Pathcutter,G,G,{4}{G}{G},6.0,Creature — Beast,,4,6
Ferocious Charge,G,G,{2}{G},3.0,Instant,Scry,,
Ouphe Vandals,G,G,{2}{G},3.0,Creature — Ouphe Rogue,,2,2
Rite of Passage,G,G,{2}{G},3.0,Enchantment,,,
Rude Awakening,G,G,{4}{G},5.0,Sorcery,Entwine,,
Sylvok Explorer,G,G,{1}{G},2.0,Creature — Human Druid,,1,1
Tangle Asp,G,G,{1}{G},2.0,Creature — Snake,,1,2
Tel-Jilad Justice,G,G,{1}{G},2.0,Instant,Scry,,
Tel-Jilad Lifebreather,G,G,{4}{G},5.0,Creature — Troll Shaman,,3,2
Tornado Elemental,G,G,{5}{G}{G},7.0,Creature — Elemental,,6,6
Tyrranax,G,G,{4}{G}{G},6.0,Creature — Dinosaur Beast,,5,4
Viridian Lorebearers,G,G,{3}{G},4.0,Creature — Elf Shaman,,3,3
Viridian Scout,G,G,{3}{G},4.0,Creature — Elf Warrior Scout,,1,2
Horned Helm,G,,{2},2.0,Artifact — Equipment,Equip,,
An-Havva Constable,G,G,{1}{G}{G},3.0,Creature — Human,,2,1+*
Aurochs,G,G,{3}{G},4.0,Creature — Aurochs,Trample,2,3
Carapace,G,G,{G},1.0,Enchantment — Aura,Enchant,,
Cat Warriors,G,G,{1}{G}{G},3.0,Creature — Cat Warrior,Forestwalk,2,2
Chub Toad,G,G,{2}{G},3.0,Creature — Frog,,1,1
Craw Giant,G,G,{3}{G}{G}{G}{G},7.0,Creature — Giant,"Rampage, Trample",6,4
Elder Druid,G,G,{3}{G},4.0,Creature — Elf Cleric Druid,,2,2
Foxfire,G,G,{2}{G},3.0,Instant,,,
Fyndhorn Elder,G,G,{2}{G},3.0,Creature — Elf Druid,,1,1
Ghazbán Ogre,G,G,{G},1.0,Creature — Ogre,,2,2
Hungry Mist,G,G,{2}{G}{G},4.0,Creature — Elemental,,6,2
Johtull Wurm,G,G,{5}{G},6.0,Creature — Wurm,,6,6
Lhurgoyf,G,G,{2}{G}{G},4.0,Creature — Lhurgoyf,,*,1+*
Nature's Lore,G,G,{1}{G},2.0,Sorcery,,,
Primal Order,G,G,{2}{G}{G},4.0,Enchantment,,,
Rabid Wombat,G,G,{2}{G}{G},4.0,Creature — Wombat,Vigilance,0,1
Scaled Wurm,G,G,{7}{G},8.0,Creature — Wurm,,7,6
Scavenger Folk,G,G,{G},1.0,Creature — Human,,1,1
Shrink,G,G,{G},1.0,Instant,,,
Stampede,G,G,{1}{G}{G},3.0,Instant,,,
Tarpan,G,G,{G},1.0,Creature — Horse,,1,1
Wolverine Pack,G,G,{2}{G}{G},4.0,Creature — Wolverine,Rampage,2,4
Wyluli Wolf,G,G,{1}{G},2.0,Creature — Wolf,,1,1
Havenwood Battleground,G,,,0.0,Land,,,
Hollow Trees,G,,,0.0,Land,,,
Call of the Wild,G,G,{2}{G}{G},4.0,Enchantment,,,
Dense Foliage,G,G,{2}{G},3.0,Enchantment,,,
Early Harvest,G,G,{1}{G}{G},3.0,Instant,,,
Elven Cache,G,G,{2}{G}{G},4.0,Sorcery,,,
Fallow Earth,G,G,{2}{G},3.0,Sorcery,,,
Familiar Ground,G,G,{2}{G},3.0,Enchantment,,,
Fyndhorn Brownie,G,G,{2}{G},3.0,Creature — Ouphe,,1,1
Gorilla Chieftain,G,G,{2}{G}{G},4.0,Creature — Ape,,3,3
Maro,G,G,{2}{G}{G},4.0,Creature — Elemental,,*,*
Nature's Resurgence,G,G,{2}{G}{G},4.0,Sorcery,,,
Panther Warriors,G,G,{4}{G},5.0,Creature — Cat Warrior,,6,3
Redwood Treefolk,G,G,{4}{G},5.0,Creature — Treefolk,,3,6
River Boa,G,G,{1}{G},2.0,Creature — Snake,"Islandwalk, Landwalk",2,1
Rowen,G,G,{2}{G}{G},4.0,Enchantment,,,
Trained Armodon,G,G,{1}{G}{G},3.0,Creature — Elephant,,3,3
Tranquil Grove,G,G,{1}{G},2.0,Enchantment,,,
Uktabi Orangutan,G,G,{2}{G},3.0,Creature — Ape,,2,2
Uktabi Wildcats,G,G,{4}{G},5.0,Creature — Cat,,*,*
Unseen Walker,G,G,{1}{G},2.0,Creature — Dryad,Forestwalk,1,1
Vitalize,G,G,{G},1.0,Instant,,,
Waiting in the Weeds,G,G,{1}{G}{G},3.0,Sorcery,,,
Warthog,G,G,{1}{G}{G},3.0,Creature — Boar,Swampwalk,3,2
Worldly Tutor,G,G,{G},1.0,Instant,,,
Moss Diamond,G,,{2},2.0,Artifact,,,
Anaconda,G,G,{3}{G},4.0,Creature — Snake,Swampwalk,3,3
Ancient Silverback,G,G,{4}{G}{G},6.0,Creature — Ape,,6,5
Bull Hippo,G,G,{3}{G},4.0,Creature — Hippo,"Islandwalk, Landwalk",3,3
Compost,G,G,{1}{G},2.0,Enchantment,,,
Elvish Lyrist,G,G,{G},1.0,Creature — Elf,,1,1
Gang of Elk,G,G,{5}{G},6.0,Creature — Elk Beast,,5,4
Lone Wolf,G,G,{2}{G},3.0,Creature — Wolf,,2,2
Monstrous Growth,G,G,{1}{G},2.0,Sorcery,,,
Nature's Revolt,G,G,{3}{G}{G},5.0,Enchantment,,,
Pride of Lions,G,G,{3}{G}{G},5.0,Creature — Cat,,4,4
Reclaim,G,G,{G},1.0,Instant,,,
Seeker of Skybreak,G,G,{1}{G},2.0,Creature — Elf,,2,1
Squall,G,G,{2}{G},3.0,Sorcery,,,
Thorn Elemental,G,G,{5}{G}{G},7.0,Creature — Elemental,,7,7
Thoughtleech,G,G,{G}{G},2.0,Enchantment,,,
Treefolk Seedlings,G,G,{2}{G},3.0,Creature — Treefolk,,2,*
Vernal Bloom,G,G,{3}{G},4.0,Enchantment,,,
Wing Snare,G,G,{2}{G},3.0,Sorcery,,,
Wood Elves,G,G,{2}{G},3.0,Creature — Elf Scout,,1,1
Silverback Ape,G,G,{3}{G}{G},5.0,Creature — Ape,,5,5
Choke,G,G,{2}{G},3.0,Enchantment,,,
Collective Unconscious,G,G,{4}{G}{G},6.0,Sorcery,,,
Elvish Pioneer,G,G,{G},1.0,Creature — Elf Druid,,1,1
Elvish Scrapper,G,G,{G},1.0,Creature — Elf,,1,1
Emperor Crocodile,G,G,{3}{G},4.0,Creature — Crocodile,,5,5
Fecundity,G,G,{2}{G},3.0,Enchantment,,,
Fertile Ground,G,G,{1}{G},2.0,Enchantment — Aura,Enchant,,
Foratog,G,G,{2}{G},3.0,Creature — Atog,,1,2
Giant Badger,G,G,{1}{G}{G},3.0,Creature — Badger,,2,2
Horned Troll,G,G,{2}{G},3.0,Creature — Troll,,2,2
Living Terrain,G,G,{2}{G}{G},4.0,Enchantment — Aura,Enchant,,
Llanowar Behemoth,G,G,{3}{G}{G},5.0,Creature — Elemental,,4,4
Moss Monster,G,G,{3}{G}{G},5.0,Creature — Elemental,,3,6
Nantuko Disciple,G,G,{3}{G},4.0,Creature — Insect Druid,,2,2
Natural Affinity,G,G,{2}{G},3.0,Instant,,,
Norwood Ranger,G,G,{G},1.0,Creature — Elf Scout Ranger,,1,2
Plow Under,G,G,{3}{G}{G},5.0,Sorcery,,,
Primeval Force,G,G,{2}{G}{G}{G},5.0,Creature — Elemental,,8,8
Revive,G,G,{1}{G},2.0,Sorcery,,,
Spitting Spider,G,G,{3}{G}{G},5.0,Creature — Spider,Reach,3,5
Spreading Algae,G,G,{G},1.0,Enchantment — Aura,Enchant,,
Vine Trellis,G,G,{1}{G},2.0,Creature — Plant Wall,Defender,0,4
Biorhythm,G,G,{6}{G}{G},8.0,Sorcery,,,
Elvish Bard,G,G,{3}{G}{G},5.0,Creature — Elf Shaman Bard,,2,4
Elvish Warrior,G,G,{G}{G},2.0,Creature — Elf Warrior,,2,3
Groundskeeper,G,G,{G},1.0,Creature — Human Druid,,1,1
King Cheetah,G,G,{3}{G},4.0,Creature — Cat,Flash,3,2
Needle Storm,G,G,{2}{G},3.0,Sorcery,,,
Order of the Sacred Bell,G,G,{3}{G},4.0,Creature — Human Monk,,4,3
River Bear,G,G,{3}{G},4.0,Creature — Bear,"Islandwalk, Landwalk",3,3
Rootbreaker Wurm,G,G,{5}{G}{G},7.0,Creature — Wurm,Trample,6,6
Silklash Spider,G,G,{3}{G}{G},5.0,Creature — Spider,Reach,2,7
Tree Monkey,G,G,{G},1.0,Creature — Monkey,Reach,1,1
Utopia Tree,G,G,{1}{G},2.0,Creature — Plant,,0,2
Weird Harvest,G,G,{X}{G}{G},2.0,Sorcery,,,
Zodiac Monkey,G,G,{1}{G},2.0,Creature — Monkey,Forestwalk,2,1
Ainok Survivalist,G,G,{1}{G},2.0,Creature — Dog Shaman,Megamorph,2,1
Ambassador Oak,G,G,{3}{G},4.0,Creature — Treefolk Warrior,,3,3
Arbor Elf,G,G,{G},1.0,Creature — Elf Druid,,1,1
"Azusa, Lost but Seeking",G,G,{2}{G},3.0,Legendary Creature — Human Monk,,1,2
Broodhatch Nantuko,G,G,{1}{G},2.0,Creature — Insect Druid,Morph,1,1
Colossal Dreadmaw,G,G,{4}{G}{G},6.0,Creature — Dinosaur,Trample,6,6
Courser of Kruphix,G,G,{1}{G}{G},3.0,Enchantment Creature — Centaur,Landfall,2,4
Echoing Courage,G,G,{1}{G},2.0,Instant,,,
Ember Weaver,G,G,{2}{G},3.0,Creature — Spider,Reach,2,3
Epic Confrontation,G,G,{1}{G},2.0,Sorcery,Fight,,
Iwamori of the Open Fist,G,G,{2}{G}{G},4.0,Legendary Creature — Human Monk,Trample,5,5
Kavu Predator,G,G,{1}{G},2.0,Creature — Kavu,Trample,2,2
Krosan Colossus,G,G,{6}{G}{G}{G},9.0,Creature — Beast,Morph,9,9
Krosan Tusker,G,G,{5}{G}{G},7.0,Creature — Boar Beast,Cycling,6,5
Living Wish,G,G,{1}{G},2.0,Sorcery,,,
Lull,G,G,{1}{G},2.0,Instant,Cycling,,
Master of the Wild Hunt,G,G,{2}{G}{G},4.0,Creature — Human Shaman,,3,3
Nettle Sentinel,G,G,{G},1.0,Creature — Elf Warrior,,2,2
Plummet,G,G,{1}{G},2.0,Instant,,,
Presence of Gond,G,G,{2}{G},3.0,Enchantment — Aura,Enchant,,
Protean Hulk,G,G,{5}{G}{G},7.0,Creature — Beast,,6,6
Stampede Driver,G,G,{G},1.0,Creature — Human Spellshaper,,1,1
Summoner's Pact,G,G,{0},0.0,Instant,,,
Timberpack Wolf,G,G,{1}{G},2.0,Creature — Wolf,,2,2
Tree of Redemption,G,G,{3}{G},4.0,Creature — Plant,Defender,0,13
Utopia Sprawl,G,G,{G},1.0,Enchantment — Aura,Enchant,,
Vessel of Nascency,G,G,{G},1.0,Enchantment,,,
Wildheart Invoker,G,G,{2}{G}{G},4.0,Creature — Elf Shaman,,4,3
Woolly Loxodon,G,G,{5}{G}{G},7.0,Creature — Elephant Warrior,Morph,6,7
Pendelhaven,G,,,0.0,Legendary Land,,,
The Aesir Escape Valhalla,G,G,{2}{G},3.0,Enchantment — Saga,,,
Hunter's Bow,G,G,{1}{G},2.0,Artifact — Equipment,Equip,,
Palazzo Archers,G,G,{2}{G},3.0,Creature — Human Archer,Reach,2,3
Viewpoint Synchronization,G,G,{4}{G},5.0,Sorcery,Freerunning,,
Aether Herder,G,G,{3}{G},4.0,Creature — Elf Artificer Druid,,3,3
Aetherstream Leopard,G,G,{2}{G},3.0,Creature — Cat,Trample,2,3
Aetherwind Basker,G,G,{4}{G}{G}{G},7.0,Creature — Lizard,Trample,7,7
Aid from the Cowl,G,G,{3}{G}{G},5.0,Enchantment,Revolt,,
Druid of the Cowl,G,G,{1}{G},2.0,Creature — Elf Druid,,1,3
