name,colorIdentity,colors,manaCost,manaValue,type,keywords,power,toughness
Qasali Ambusher,"G, W","G, W",{1}{G}{W},3.0,Creature — Cat Warrior,Reach,2,3
Sigil Blessing,"G, W","G, W",{G}{W},2.0,Instant,,,
Steward of Valeron,"G, W","G, W",{G}{W},2.0,Creature — Human Druid Knight,Vigilance,2,2
Nature's Blessing,"G, W","G, W",{2}{G}{W},4.0,Enchantment,,,
Captured Sunlight,"G, W","G, W",{2}{G}{W},4.0,Sorcery,Cascade,,
Enlisted Wurm,"G, W","G, W",{4}{G}{W},6.0,Creature — Wurm,Cascade,5,5
Grizzled Leotau,"G, W","G, W",{G}{W},2.0,Creature — Cat,,1,5
Knight of New Alara,"G, W","G, W",{2}{G}{W},4.0,Creature — Human Knight,,2,2
Knotvine Paladin,"G, W","G, W",{G}{W},2.0,Creature — Human Knight,,2,2
Leonin Armorguard,"G, W","G, W",{2}{G}{W},4.0,Creature — Cat Soldier,,3,3
Mycoid Shepherd,"G, W","G, W",{1}{G}{G}{W},4.0,Creature — Fungus,,5,4
Pale Recluse,"G, W","G, W",{4}{G}{W},6.0,Creature — Spider,"Cycling, Forestcycling, Plainscycling, Reach",4,5
Reborn Hope,"G, W","G, W",{G}{W},2.0,Sorcery,,,
Sigil Captain,"G, W","G, W",{1}{G}{W}{W},4.0,Creature — Rhino Soldier,,3,3
Sigil of the Nayan Gods,"G, W","G, W",{1}{G}{W},3.0,Enchantment — Aura,"Cycling, Enchant",,
Sigiled Behemoth,"G, W","G, W",{4}{G}{W},6.0,Creature — Beast,Exalted,5,4
Wildfield Borderpost,"G, W","G, W",{1}{G}{W},3.0,Artifact,,,
Armadillo Cloak,"G, W","G, W",{1}{G}{W},3.0,Enchantment — Aura,Enchant,,
Heroes' Reunion,"G, W","G, W",{G}{W},2.0,Instant,,,
Wax // Wane,"G, W",G,{G},2.0,Instant,,,
Graypelt Refuge,"G, W",,,0.0,Land,,,
Nantuko Monastery,"G, W",,,0.0,Land,Threshold,,
Ranger en-Vec,"G, W","G, W",{1}{G}{W},3.0,Creature — Human Soldier Archer Ranger,First strike,2,2
"Sigarda, Host of Herons","G, W","G, W",{2}{G}{W}{W},5.0,Legendary Creature — Angel,"Flying, Hexproof",5,5
Archon of Valor's Reach,"G, W","G, W",{4}{G}{W},6.0,Creature — Archon,"Flying, Trample, Vigilance",5,6
Bountiful Promenade,"G, W",,,0.0,Land,,,
Centaur Healer,"G, W","G, W",{1}{G}{W},3.0,Creature — Centaur Cleric,,3,3
Enduring Scalelord,"G, W","G, W",{4}{G}{W},6.0,Creature — Dragon,Flying,4,4
Unflinching Courage,"G, W","G, W",{1}{G}{W},3.0,Enchantment — Aura,Enchant,,
Gabriel Angelfire,"G, W","G, W",{3}{G}{G}{W}{W},7.0,Legendary Creature — Angel,"First strike, Trample",4,4
Kei Takahashi,"G, W","G, W",{2}{G}{W},4.0,Legendary Creature — Human Cleric,,2,2
Grovetender Druids,"G, W","G, W",{2}{G}{W},4.0,Creature — Elf Druid Ally,Rally,3,3
Veteran Warleader,"G, W","G, W",{1}{G}{W},3.0,Creature — Human Soldier Ally,,*,*
Burrowguard Mentor,"G, W","G, W",{G}{W},2.0,Creature — Rabbit Soldier,Trample,*,*
"Finneas, Ace Archer","G, W","G, W",{G}{W},2.0,Legendary Creature — Rabbit Archer,"Reach, Vigilance",2,2
Head of the Homestead,"G, W","G, W",{3}{G/W}{G/W},5.0,Creature — Rabbit Citizen,,3,2
"Byrke, Long Ear of the Law","G, W","G, W",{4}{G}{W},6.0,Legendary Creature — Rabbit Soldier,Vigilance,4,4
Blossoming Sands,"G, W",,,0.0,Land,,,
Faeburrow Elder,"G, W","G, W",{1}{G}{W},3.0,Creature — Treefolk Druid,Vigilance,0,0
"Selvala, Explorer Returned","G, W","G, W",{1}{G}{W},3.0,Legendary Creature — Elf Scout,Parley,2,4
Razorverge Thicket,"G, W",,,0.0,Land,,,
Sunpetal Grove,"G, W",,,0.0,Land,,,
Temple of Plenty,"G, W",,,0.0,Land,Scry,,
"Karametra, God of Harvests","G, W","G, W",{3}{G}{W},5.0,Legendary Enchantment Creature — God,Indestructible,6,7
Reap What Is Sown,"G, W","G, W",{1}{G}{W},3.0,Instant,,,
Vec Townships,"G, W",,,0.0,Land,,,
Yotian Dissident,"G, W","G, W",{G}{W},2.0,Creature — Human Artificer,,1,1
Clay Champion,"G, W",,{X}{4},4.0,Artifact Creature — Construct,,2,2
Selesnya Charm,"G, W","G, W",{G}{W},2.0,Instant,,,
Selesnya Signet,"G, W",,{2},2.0,Artifact,,,
Saltcrusted Steppe,"G, W",,,0.0,Land,,,
Selesnya Guildgate,"G, W",,,0.0,Land — Gate,,,
Sidar Kondo of Jamuraa,"G, W","G, W",{2}{G}{W},4.0,Legendary Creature — Human Knight,"Flanking, Partner",2,5
Sylvan Reclamation,"G, W","G, W",{3}{G}{W},5.0,Instant,"Basic landcycling, Cycling, Landcycling",,
Aura Mutation,"G, W","G, W",{G}{W},2.0,Instant,,,
Juniper Order Ranger,"G, W","G, W",{3}{G}{W},5.0,Creature — Human Knight Ranger,,2,4
"Arahbo, Roar of the World","G, W","G, W",{3}{G}{W},5.0,Legendary Creature — Cat Avatar,Eminence,5,5
"Mirri, Weatherlight Duelist","G, W","G, W",{1}{G}{W},3.0,Legendary Creature — Cat Warrior,First strike,3,2
"Nazahn, Revered Bladesmith","G, W","G, W",{4}{G}{W},6.0,Legendary Creature — Cat Artificer,,5,4
"Dromoka, the Eternal","G, W","G, W",{3}{G}{W},5.0,Legendary Creature — Dragon,"Bolster, Flying",5,5
Mirari's Wake,"G, W","G, W",{3}{G}{W},5.0,Enchantment,,,
Phantom Nishoba,"G, W","G, W",{5}{G}{W},7.0,Creature — Cat Beast Spirit,Trample,0,0
Stirring Wildwood,"G, W",,,0.0,Land,,,
Elderwood Scion,"G, W","G, W",{3}{G}{W},5.0,Creature — Elemental,"Lifelink, Trample",4,4
Emmara Tandris,"G, W","G, W",{5}{G}{W},7.0,Legendary Creature — Elf Shaman,,5,7
Growing Ranks,"G, W","G, W",{2}{G/W}{G/W},4.0,Enchantment,Populate,,
Sundering Growth,"G, W","G, W",{G/W}{G/W},2.0,Instant,Populate,,
"Trostani, Selesnya's Voice","G, W","G, W",{G}{G}{W}{W},4.0,Legendary Creature — Dryad,Populate,2,5
Vitu-Ghazi Guildmage,"G, W","G, W",{G}{W},2.0,Creature — Dryad Shaman,Populate,2,2
Wayfaring Temple,"G, W","G, W",{1}{G}{W},3.0,Creature — Elemental,Populate,*,*
"Yannik, Scavenging Sentinel","G, W","G, W",{2}{G}{W},4.0,Legendary Creature — Hyena Beast,"Partner, Partner with, Vigilance",3,3
Gavony Township,"G, W",,,0.0,Land,,,
Tranquil Garden,"G, W",,,0.0,Land,,,
"Cadira, Caller of the Small","G, W","G, W",{1}{G}{W},3.0,Legendary Creature — Orc Ranger,Trample,3,3
"Gluntch, the Bestower","G, W","G, W",{1}{G}{W},3.0,Legendary Creature — Jellyfish,"Flying, Treasure",0,5
Conservatory,"G, W",,,0.0,Land,Investigate,,
Conclave Evangelist,"G, W","G, W",{3}{G/W}{G/W},5.0,Creature — Elephant Cleric,Myriad,4,4
Sumala Rumblers,"G, W","G, W",{2}{G/W}{G/W},4.0,Creature — Wurm,Myriad,*,4
Vernal Sovereign,"G, W","G, W",{4}{G}{W},6.0,Creature — Elemental Elk,,4,4
Transluminant,"G, W",G,{1}{G},2.0,Creature — Dryad Shaman,,2,2
Trostani Discordant,"G, W","G, W",{3}{G}{W},5.0,Legendary Creature — Dryad,,1,4
Vernadi Shieldmate,"G, W","G, W",{1}{G/W},2.0,Creature — Human Soldier,Vigilance,2,2
Temple Garden,"G, W",,,0.0,Land — Forest Plains,,,
Bind // Liberate,"G, W",G,{1}{G},4.0,Instant,,,
Wrath of Sod,"G, W","G, W",{2}{G}{W},4.0,Sorcery,,,
Aura Shards,"G, W","G, W",{1}{G}{W},3.0,Enchantment,,,
Chorus of the Conclave,"G, W","G, W",{4}{G}{G}{W}{W},8.0,Legendary Creature — Dryad,Forestwalk,3,8
Selesnya Evangel,"G, W","G, W",{G}{W},2.0,Creature — Elf Shaman,,1,2
"Hamza, Guardian of Arashin","G, W","G, W",{4}{G}{W},6.0,Legendary Creature — Elephant Warrior,,5,5
Battle for Bretagard,"G, W","G, W",{1}{G}{W},3.0,Enchantment — Saga,,,
"Calix, Destiny's Hand","G, W","G, W",{2}{G}{W},4.0,Legendary Planeswalker — Calix,,,
Harmonic Sliver,"G, W","G, W",{1}{G}{W},3.0,Creature — Sliver,,1,1
Jukai Naturalist,"G, W","G, W",{G}{W},2.0,Enchantment Creature — Human Monk,Lifelink,2,2
Satyr Enchanter,"G, W","G, W",{1}{G}{W},3.0,Creature — Satyr Druid,,2,2
"Sythis, Harvest's Hand","G, W","G, W",{G}{W},2.0,Legendary Enchantment Creature — Nymph,,1,2
"Lathiel, the Bounteous Dawn","G, W","G, W",{2}{G}{W},4.0,Legendary Creature — Unicorn,Lifelink,2,2
Woodvine Elemental,"G, W","G, W",{4}{G}{W},6.0,Creature — Elemental,"Parley, Trample",4,4
Knight of the Reliquary,"G, W","G, W",{1}{G}{W},3.0,Creature — Human Knight,,2,2
Rhox Bodyguard,"G, W","G, W",{3}{G}{W},5.0,Creature — Rhino Monk Soldier,Exalted,2,3
Vagrant Plowbeasts,"G, W","G, W",{5}{G}{W},7.0,Creature — Beast,,6,6
Valeron Outlander,"G, W","G, W",{G}{W},2.0,Creature — Human Scout,Protection,2,2
Arctic Nishoba,"G, W",G,{5}{G},6.0,Creature — Cat Warrior,"Cumulative upkeep, Trample",6,6
Arctic Flats,"G, W",,,0.0,Snow Land,,,
"Maeve, Wearer of Many Hats","G, W","G, W",{1}{G}{W},3.0,Legendary Creature — Human Peasant,,1,1
"Margle, Cousin of Yargle","G, W","G, W",{3}{G}{W},5.0,Legendary Creature — Frog Noble,,5,2
Dawnhart Wardens,"G, W","G, W",{1}{G}{W},3.0,Creature — Human Warlock,"Coven, Vigilance",3,3
Join the Dance,"G, W","G, W",{G}{W},2.0,Sorcery,Flashback,,
"Katilda, Dawnhart Prime","G, W","G, W",{G}{W},2.0,Legendary Creature — Human Warlock,Protection,1,1
Rite of Harmony,"G, W","G, W",{G}{W},2.0,Instant,Flashback,,
"Sigarda, Champion of Light","G, W","G, W",{1}{G}{W}{W},4.0,Legendary Creature — Angel,"Coven, Flying, Trample",4,4
Overgrown Farmland,"G, W",,,0.0,Land,,,
Sigardian Paladin,"G, W","G, W",{2}{G}{W},4.0,Creature — Human Knight,,4,4
"Torens, Fist of the Angels","G, W","G, W",{1}{G}{W},3.0,Legendary Creature — Human Cleric,Training,2,2
Charging Troll,"G, W","G, W",{2}{G}{W},4.0,Creature — Troll,Vigilance,3,3
Gerrard's Command,"G, W","G, W",{G}{W},2.0,Instant,,,
Wilt-Leaf Cavaliers,"G, W","G, W",{G/W}{G/W}{G/W},3.0,Creature — Elf Knight,Vigilance,3,4
Fleetfoot Panther,"G, W","G, W",{1}{G}{W},3.0,Creature — Cat,Flash,3,4
Loxodon Hierarch,"G, W","G, W",{2}{G}{W},4.0,Creature — Elephant Cleric,,4,4
Brightglass Gearhulk,"G, W","G, W",{G}{G}{W}{W},4.0,Artifact Creature — Construct,"First strike, Trample",4,4
Advent of the Wurm,"G, W","G, W",{1}{G}{G}{W},4.0,Instant,,,
Armored Wolf-Rider,"G, W","G, W",{3}{G}{W},5.0,Creature — Elf Knight,,4,6
Bronzebeak Moa,"G, W","G, W",{2}{G}{W},4.0,Creature — Bird,,2,2
Trostani's Summoner,"G, W","G, W",{5}{G}{W},7.0,Creature — Elf Shaman,,1,1
Alive // Well,"G, W",G,{3}{G},5.0,Sorcery,Fuse,,
Selesnya Cluestone,"G, W",,{3},3.0,Artifact,,,
Ray of Revelation,"G, W",W,{1}{W},2.0,Instant,Flashback,,
Jasmine Boreal of the Seven,"G, W","G, W",{1}{G}{W},3.0,Legendary Creature — Human Druid,,2,4
Ohabi Caleria,"G, W","G, W",{1}{G}{W},3.0,Legendary Creature — Elf Archer,Reach,1,3
"Torsten, Founder of Benalia","G, W","G, W",{5}{G}{W},7.0,Legendary Creature — Human Soldier,,7,7
Hunting Grounds,"G, W","G, W",{G}{W},2.0,Enchantment,Threshold,,
Mystic Enforcer,"G, W","G, W",{2}{G}{W},4.0,Creature — Human Nomad Mystic,"Protection, Threshold",3,3
Juniper Order Rootweaver,"G, W",W,{1}{W},2.0,Creature — Human Druid,Kicker,2,2
Shalai's Acolyte,"G, W",W,{4}{W},5.0,Creature — Angel,"Flying, Kicker",3,4
Scout the Wilderness,"G, W",G,{2}{G},3.0,Sorcery,Kicker,,
A-Scout the Wilderness,"G, W",G,{2}{G},3.0,Sorcery,Kicker,,
Strength of the Coalition,"G, W",G,{G},1.0,Instant,Kicker,,
"Ajani, Sleeper Agent","G, W","G, W",{1}{G}{G/W/P}{W},4.0,Legendary Planeswalker — Ajani,Compleated,,
King Darien XLVIII,"G, W","G, W",{1}{G}{W},3.0,Legendary Creature — Human Soldier,,2,3
Queen Allenal of Ruadach,"G, W","G, W",{G}{W}{W},3.0,Legendary Creature — Elf Noble,,*,*
"Zar Ojanen, Scion of Efrava","G, W","G, W",{3}{G}{W},5.0,Legendary Creature — Cat Warrior,Domain,4,4
"A-Zar Ojanen, Scion of Efrava","G, W","G, W",{3}{G}{W},5.0,Legendary Creature — Cat Warrior,Domain,4,4
Radiant Grove,"G, W",,,0.0,Land — Forest Plains,,,
"Shalai, Voice of Plenty","G, W",W,{3}{W},4.0,Legendary Creature — Angel,Flying,3,4
"Shanna, Sisay's Legacy","G, W","G, W",{G}{W},2.0,Legendary Creature — Human Warrior,,0,0
Baseball Bat,"G, W","G, W",{G}{W},2.0,Artifact — Equipment,Equip,,
"Rip, Spawn Hunter","G, W","G, W",{2}{G}{W},4.0,Legendary Creature — Human Survivor,Survival,4,4
Shrewd Storyteller,"G, W","G, W",{1}{G}{W},3.0,Creature — Human Survivor,Survival,3,3
Etched Cornfield,"G, W",,,0.0,Land,,,
Hushwood Verge,"G, W",,,0.0,Land,,,
Arashin Sovereign,"G, W","G, W",{5}{G}{W},7.0,Creature — Dragon,Flying,6,6
Dromoka Monument,"G, W",,{3},3.0,Artifact,,,
Wandermare,"G, W","G, W",{1}{G}{W},3.0,Creature — Horse,,3,3
Oakhame Ranger // Bring Back,"G, W","W, G",{G/W}{G/W}{G/W}{G/W},4.0,Creature — Elf Knight Ranger,,2,2
Glare of Subdual,"G, W","G, W",{2}{G}{W},4.0,Enchantment,,,
Heron's Grace Champion,"G, W","G, W",{2}{G}{W},4.0,Creature — Human Knight,"Flash, Lifelink",3,3
Horizon Canopy,"G, W",,,0.0,Land,,,
Kitchen Finks,"G, W","G, W",{1}{G/W}{G/W},3.0,Creature — Ouphe,Persist,3,2
Avacyn's Pilgrim,"G, W",G,{G},1.0,Creature — Human Monk,,1,1
Call of the Conclave,"G, W","G, W",{G}{W},2.0,Sorcery,,,
Anthem of Champions,"G, W","G, W",{G}{W},2.0,Enchantment,,,
Good-Fortune Unicorn,"G, W","G, W",{1}{G}{W},3.0,Creature — Unicorn,,2,2
Dryad Militant,"G, W","G, W",{G/W},1.0,Creature — Dryad Soldier,,2,1
Glittering Wish,"G, W","G, W",{G}{W},2.0,Sorcery,,,
Armada Wurm,"G, W","G, W",{2}{G}{G}{W}{W},6.0,Creature — Wurm,Trample,5,5
Pollenbright Wings,"G, W","G, W",{4}{G}{W},6.0,Enchantment — Aura,Enchant,,
Tolsimir Wolfblood,"G, W","G, W",{4}{G}{W},6.0,Legendary Creature — Elf Warrior,,3,4
Grove of the Guardian,"G, W",,,0.0,Land,,,
Camaraderie,"G, W","G, W",{4}{G}{W},6.0,Sorcery,,,
Centaur Peacemaker,"G, W","G, W",{1}{G}{W},3.0,Creature — Centaur Cleric,,3,3
Conclave Cavalier,"G, W","G, W",{G}{G}{W}{W},4.0,Creature — Centaur Knight,Vigilance,4,4
Conclave Guildmage,"G, W","G, W",{G}{W},2.0,Creature — Elf Cleric,,2,2
"Emmara, Soul of the Accord","G, W","G, W",{G}{W},2.0,Legendary Creature — Elf Cleric,,2,2
Join Shields,"G, W","G, W",{3}{G}{W},5.0,Instant,,,
Ledev Champion,"G, W","G, W",{1}{G}{W},3.0,Creature — Elf Knight,,2,2
March of the Multitudes,"G, W","G, W",{X}{G}{W}{W},3.0,Instant,Convoke,,
Rosemane Centaur,"G, W","G, W",{3}{G}{W},5.0,Creature — Centaur Soldier,"Convoke, Vigilance",4,4
Sumala Woodshaper,"G, W","G, W",{2}{G}{W},4.0,Creature — Elf Druid,,2,1
Worldsoul Colossus,"G, W","G, W",{X}{G}{W},2.0,Creature — Elemental,Convoke,0,0
Assure // Assemble,"G, W","W, G",{G/W}{G/W},8.0,Instant,,,
Flower // Flourish,"G, W","W, G",{G/W},7.0,Sorcery,,,
Selesnya Locket,"G, W",,{3},3.0,Artifact,,,
Victual Sliver,"G, W","G, W",{G}{W},2.0,Creature — Sliver,,2,2
Captain Sisay,"G, W","G, W",{2}{G}{W},4.0,Legendary Creature — Human Soldier,,2,2
Thornglint Bridge,"G, W",,,0.0,Artifact Land,Indestructible,,
"Klement, Nature Acolyte","G, W","G, W",{1}{G}{W},3.0,Legendary Creature — Tiefling Cleric,,4,4
"Lae'zel, Primal Warrior","G, W","G, W",{3}{G}{W},5.0,Legendary Creature — Gith Warrior,Double strike,3,6
"Lulu, Wild Hollyphant","G, W","G, W",{2}{G}{W},4.0,Legendary Creature — Elephant Angel,Flying,2,4
"Rasaad, Sylvan Monk","G, W","G, W",{2}{G}{W},4.0,Legendary Creature — Human Monk,,4,4
"Jaheira, Heroic Harper","G, W","G, W",{1}{G}{W},3.0,Legendary Creature — Human Elf Druid,"Hexproof, Hexproof from",3,4
"Lukamina, Hawk Form","G, W","G, W",{2}{G}{W},4.0,Legendary Creature — Bird Druid,"Flying, Lifelink",4,4
"Skanos, White Dragon Vassal","G, W","G, W",{4}{G}{W},6.0,Legendary Creature — Dragon Ranger,Lifelink,4,4
"Wilson, Urbane Bear","G, W","G, W",{1}{G}{W},3.0,Legendary Creature — Bear Warrior,"Lifelink, Reach, Trample, Ward",3,4
Beast Walkers,"G, W",W,{1}{W}{W},3.0,Creature — Human Beast Soldier,,2,2
Daughter of Autumn,"G, W",G,{2}{G}{G},4.0,Legendary Creature — Avatar,,2,4
Altar of Bone,"G, W","G, W",{G}{W},2.0,Sorcery,,,
Hymn of Rebirth,"G, W","G, W",{3}{G}{W},5.0,Sorcery,,,
Kjeldoran Frostbeast,"G, W","G, W",{3}{G}{W},5.0,Creature — Elemental Beast,,2,4
Reclamation,"G, W","G, W",{2}{G}{W},4.0,Enchantment,,,
Veldt,"G, W",,,0.0,Land,,,
Frondland Felidar,"G, W","G, W",{2}{G}{W},4.0,Creature — Cat Beast,Vigilance,3,5
Alert Heedbonder,"G, W","G, W",{1}{G/W}{G/W},3.0,Creature — Human Scout,Vigilance,2,4
"Kaheera, the Orphanguard","G, W","G, W",{1}{G/W}{G/W},3.0,Legendary Creature — Cat Beast,"Companion, Vigilance",3,2
Benalish Emissary,"G, W",W,{2}{W},3.0,Creature — Human Wizard,Kicker,1,4
Rampant Elephant,"G, W",W,{3}{W},4.0,Creature — Elephant,,2,2
Llanowar Cavalry,"G, W",G,{2}{G},3.0,Creature — Human Soldier,,1,4
Treefolk Healer,"G, W",G,{4}{G},5.0,Creature — Treefolk Cleric,,2,3
Vigorous Charge,"G, W",G,{G},1.0,Instant,Kicker,,
Dueling Grounds,"G, W","G, W",{1}{G}{W},3.0,Enchantment,,,
Horned Cheetah,"G, W","G, W",{2}{G}{W},4.0,Creature — Cat,,2,2
Llanowar Knight,"G, W","G, W",{G}{W},2.0,Creature — Elf Knight,Protection,2,2
Noble Panther,"G, W","G, W",{1}{G}{W},3.0,Creature — Cat,,3,3
Sabertooth Nishoba,"G, W","G, W",{4}{G}{W},6.0,Creature — Cat Beast Warrior,"Protection, Trample",5,5
Sterling Grove,"G, W","G, W",{G}{W},2.0,Enchantment,,,
Tigereye Cameo,"G, W",,{3},3.0,Artifact,,,
Gaddock Teeg,"G, W","G, W",{G}{W},2.0,Legendary Creature — Kithkin Advisor,,2,2
Arcus Acolyte,"G, W","G, W",{G}{W},2.0,Creature — Human Cleric Archer,"Lifelink, Outlast, Reach",2,2
Captured by Lagacs,"G, W","G, W",{1}{G}{W},3.0,Enchantment — Aura,"Enchant, Support",,
Hurska Sweet-Tooth,"G, W",G,{2}{G},3.0,Legendary Creature — Bear,Food,3,3
Ironroot Warlord,"G, W","G, W",{1}{G}{W},3.0,Creature — Treefolk Soldier,,*,5
"Ajani, Mentor of Heroes","G, W","G, W",{3}{G}{W},5.0,Legendary Planeswalker — Ajani,,,
Folk Medicine,"G, W",G,{2}{G},3.0,Instant,Flashback,,
Anurid Brushhopper,"G, W","G, W",{1}{G}{W},3.0,Creature — Frog Beast,,3,4
Riftstone Portal,"G, W",,,0.0,Land,,,
Fall of the Impostor,"G, W","G, W",{1}{G}{W},3.0,Enchantment — Saga,,,
A-Fall of the Impostor,"G, W","G, W",{G}{W},2.0,Enchantment — Saga,,,
"Maja, Bretagard Protector","G, W","G, W",{2}{G}{W}{W},5.0,Legendary Creature — Human Warrior,Landfall,2,3
Arctic Treeline,"G, W",,,0.0,Snow Land — Forest Plains,,,
Bretagard Stronghold,"G, W",,,0.0,Land,,,
A-Bretagard Stronghold,"G, W",,,0.0,Land,,,
Engineered Might,"G, W","G, W",{3}{G}{W},5.0,Sorcery,,,
Atzocan Seer,"G, W","G, W",{1}{G}{W},3.0,Creature — Human Druid,,2,3
"Kellan, Daring Traveler // Journey On","G, W",W,{1}{W},2.0,Legendary Creature — Human Faerie Scout,,2,3
"Kutzil, Malamet Exemplar","G, W","G, W",{1}{G}{W},3.0,Legendary Creature — Cat Warrior,,3,3
Sovereign Okinec Ahau,"G, W","G, W",{2}{G}{W},4.0,Legendary Creature — Cat Noble,Ward,3,4
Restless Prairie,"G, W",,,0.0,Land,,,
Jasmine Boreal,"G, W","G, W",{3}{G}{W},5.0,Legendary Creature — Human,,4,5
Lady Caleria,"G, W","G, W",{3}{G}{G}{W}{W},7.0,Legendary Creature — Elf Archer,,3,6
Lord Magnus,"G, W","G, W",{3}{G}{W}{W},6.0,Legendary Creature — Human Druid,First strike,4,3
Sir Shandlar of Eberyn,"G, W","G, W",{4}{G}{W},6.0,Legendary Creature — Human Knight,,4,7
Torsten Von Ursus,"G, W","G, W",{3}{G}{G}{W},6.0,Legendary Creature — Human Soldier,,5,5
"Sam, Loyal Attendant","G, W","G, W",{1}{G}{W},3.0,Legendary Creature — Halfling Peasant,"Food, Partner, Partner with",2,4
Banquet Guests,"G, W","G, W",{X}{G}{W},2.0,Creature — Halfling Citizen,"Affinity, Trample",0,0
Farmer Cotton,"G, W","G, W",{X}{G}{W},2.0,Legendary Creature — Halfling Peasant,Food,1,1
"Merry, Warden of Isengard","G, W","G, W",{1}{G}{W},3.0,Legendary Creature — Halfling Advisor,"Partner, Partner with",1,4
"Treebeard, Gracious Host","G, W","G, W",{2}{G}{W},4.0,Legendary Creature — Treefolk,"Food, Trample, Ward",0,5
"Aragorn, Company Leader","G, W","G, W",{1}{G}{W},3.0,Legendary Creature — Human Ranger,,3,3
"Arwen, Mortal Queen","G, W","G, W",{1}{G}{W},3.0,Legendary Creature — Elf Noble,,2,2
"Butterbur, Bree Innkeeper","G, W","G, W",{2}{G}{W},4.0,Legendary Creature — Human Peasant,Food,3,3
Frodo Baggins,"G, W","G, W",{G}{W},2.0,Legendary Creature — Halfling Scout,,1,3
Samwise Gamgee,"G, W","G, W",{G}{W},2.0,Legendary Creature — Halfling Peasant,Food,2,2
"Aragorn and Arwen, Wed","G, W","G, W",{4}{G}{W},6.0,Legendary Creature — Human Elf Noble,Vigilance,3,6
